 Variables = "X", "Y", "Z"
Zone i=   31 j=   41 f=point
 0.35424E+00   0.77861E-02  -0.46729E-01
 0.35996E+00   0.77490E-02  -0.46604E-01
 0.36545E+00   0.77191E-02  -0.46481E-01
 0.37073E+00   0.76857E-02  -0.46335E-01
 0.37581E+00   0.76576E-02  -0.46171E-01
 0.38069E+00   0.76288E-02  -0.45982E-01
 0.38539E+00   0.75903E-02  -0.45770E-01
 0.38990E+00   0.75469E-02  -0.45556E-01
 0.39424E+00   0.75030E-02  -0.45349E-01
 0.39841E+00   0.74382E-02  -0.45118E-01
 0.40241E+00   0.73765E-02  -0.44902E-01
 0.40627E+00   0.73135E-02  -0.44696E-01
 0.40998E+00   0.72380E-02  -0.44475E-01
 0.41353E+00   0.71345E-02  -0.44218E-01
 0.41695E+00   0.70219E-02  -0.43946E-01
 0.42024E+00   0.69060E-02  -0.43663E-01
 0.42340E+00   0.67772E-02  -0.43360E-01
 0.42643E+00   0.66344E-02  -0.43041E-01
 0.42934E+00   0.64825E-02  -0.42720E-01
 0.43214E+00   0.63287E-02  -0.42413E-01
 0.43484E+00   0.61730E-02  -0.42134E-01
 0.43743E+00   0.60469E-02  -0.41853E-01
 0.43991E+00   0.59657E-02  -0.41551E-01
 0.44230E+00   0.59012E-02  -0.41230E-01
 0.44459E+00   0.58198E-02  -0.40878E-01
 0.44679E+00   0.57181E-02  -0.40486E-01
 0.44888E+00   0.56031E-02  -0.40059E-01
 0.45089E+00   0.54835E-02  -0.39608E-01
 0.45281E+00   0.53790E-02  -0.39121E-01
 0.45464E+00   0.52957E-02  -0.38589E-01
 0.45638E+00   0.52111E-02  -0.38015E-01
 0.45803E+00   0.51084E-02  -0.37400E-01
 0.45958E+00   0.49790E-02  -0.36742E-01
 0.46105E+00   0.48281E-02  -0.36049E-01
 0.46244E+00   0.46709E-02  -0.35343E-01
 0.46376E+00   0.45095E-02  -0.34634E-01
 0.46501E+00   0.43292E-02  -0.33923E-01
 0.46617E+00   0.41198E-02  -0.33196E-01
 0.46721E+00   0.38894E-02  -0.32384E-01
 0.46817E+00   0.36541E-02  -0.31560E-01
 0.46909E+00   0.34070E-02  -0.30766E-01
 0.46993E+00   0.31511E-02  -0.29959E-01
 0.47073E+00   0.29451E-02  -0.29171E-01
 0.47150E+00   0.27426E-02  -0.28412E-01
 0.47221E+00   0.24420E-02  -0.27686E-01
 0.47287E+00   0.19917E-02  -0.27060E-01
 0.47350E+00   0.14015E-02  -0.26598E-01
 0.47408E+00   0.71943E-03  -0.26314E-01
 0.47461E+00   0.00000E+00  -0.26179E-01
 0.16050E-02   0.13330E-01  -0.46957E-01
 0.20825E-01   0.13215E-01  -0.46957E-01
 0.39306E-01   0.13090E-01  -0.46957E-01
 0.57076E-01   0.12957E-01  -0.46957E-01
 0.74162E-01   0.12811E-01  -0.46957E-01
 0.90590E-01   0.12648E-01  -0.46957E-01
 0.10639E+00   0.12466E-01  -0.46957E-01
 0.12158E+00   0.12273E-01  -0.46957E-01
 0.13618E+00   0.12074E-01  -0.46957E-01
 0.15022E+00   0.11877E-01  -0.46957E-01
 0.16373E+00   0.11679E-01  -0.46957E-01
 0.17671E+00   0.11484E-01  -0.46957E-01
 0.18919E+00   0.11294E-01  -0.46957E-01
 0.20119E+00   0.11104E-01  -0.46957E-01
 0.21274E+00   0.10916E-01  -0.46957E-01
 0.22383E+00   0.10735E-01  -0.46957E-01
 0.23450E+00   0.10562E-01  -0.46957E-01
 0.24476E+00   0.10399E-01  -0.46957E-01
 0.25463E+00   0.10247E-01  -0.46957E-01
 0.26412E+00   0.10109E-01  -0.46957E-01
 0.27324E+00   0.99825E-02  -0.46957E-01
 0.28201E+00   0.98627E-02  -0.46957E-01
 0.29044E+00   0.97504E-02  -0.46957E-01
 0.29855E+00   0.96454E-02  -0.46957E-01
 0.30635E+00   0.95498E-02  -0.46957E-01
 0.31385E+00   0.94642E-02  -0.46957E-01
 0.32106E+00   0.93873E-02  -0.46951E-01
 0.32799E+00   0.93187E-02  -0.46929E-01
 0.33466E+00   0.92555E-02  -0.46875E-01
 0.34106E+00   0.91957E-02  -0.46781E-01
 0.34722E+00   0.91350E-02  -0.46633E-01
 0.35315E+00   0.90762E-02  -0.46466E-01
 0.35884E+00   0.90214E-02  -0.46294E-01
 0.36432E+00   0.89721E-02  -0.46120E-01
 0.36958E+00   0.89193E-02  -0.45925E-01
 0.37464E+00   0.88719E-02  -0.45725E-01
 0.37951E+00   0.88259E-02  -0.45501E-01
 0.38419E+00   0.87675E-02  -0.45251E-01
 0.38868E+00   0.87045E-02  -0.44997E-01
 0.39300E+00   0.86297E-02  -0.44732E-01
 0.39716E+00   0.85341E-02  -0.44452E-01
 0.40115E+00   0.84371E-02  -0.44184E-01
 0.40499E+00   0.83371E-02  -0.43926E-01
 0.40868E+00   0.82026E-02  -0.43641E-01
 0.41222E+00   0.80448E-02  -0.43335E-01
 0.41562E+00   0.78948E-02  -0.43035E-01
 0.41890E+00   0.77440E-02  -0.42729E-01
 0.42204E+00   0.75867E-02  -0.42410E-01
 0.42506E+00   0.74212E-02  -0.42080E-01
 0.42796E+00   0.72462E-02  -0.41742E-01
 0.43075E+00   0.70654E-02  -0.41411E-01
 0.43343E+00   0.68876E-02  -0.41106E-01
 0.43601E+00   0.67209E-02  -0.40823E-01
 0.43849E+00   0.65862E-02  -0.40520E-01
 0.44087E+00   0.64672E-02  -0.40195E-01
 0.44315E+00   0.63439E-02  -0.39850E-01
 0.44534E+00   0.62087E-02  -0.39477E-01
 0.44743E+00   0.60673E-02  -0.39074E-01
 0.44944E+00   0.59304E-02  -0.38649E-01
 0.45136E+00   0.58049E-02  -0.38204E-01
 0.45319E+00   0.56864E-02  -0.37722E-01
 0.45494E+00   0.55640E-02  -0.37196E-01
 0.45660E+00   0.54233E-02  -0.36634E-01
 0.45817E+00   0.52623E-02  -0.36036E-01
 0.45965E+00   0.50858E-02  -0.35401E-01
 0.46105E+00   0.48949E-02  -0.34740E-01
 0.46238E+00   0.46883E-02  -0.34074E-01
 0.46365E+00   0.44655E-02  -0.33409E-01
 0.46484E+00   0.42276E-02  -0.32742E-01
 0.46596E+00   0.39758E-02  -0.32064E-01
 0.46697E+00   0.37107E-02  -0.31316E-01
 0.46788E+00   0.34415E-02  -0.30532E-01
 0.46877E+00   0.31842E-02  -0.29788E-01
 0.46959E+00   0.29501E-02  -0.29022E-01
 0.47034E+00   0.27109E-02  -0.28267E-01
 0.47109E+00   0.24097E-02  -0.27580E-01
 0.47178E+00   0.19604E-02  -0.26997E-01
 0.47241E+00   0.13672E-02  -0.26552E-01
 0.47300E+00   0.69379E-03  -0.26270E-01
 0.47355E+00   0.00000E+00  -0.26110E-01
 0.16050E-02   0.15311E-01  -0.46957E-01
 0.20769E-01   0.15177E-01  -0.46957E-01
 0.39195E-01   0.15031E-01  -0.46957E-01
 0.56912E-01   0.14878E-01  -0.46957E-01
 0.73948E-01   0.14708E-01  -0.46957E-01
 0.90328E-01   0.14520E-01  -0.46957E-01
 0.10608E+00   0.14310E-01  -0.46957E-01
 0.12122E+00   0.14087E-01  -0.46957E-01
 0.13578E+00   0.13859E-01  -0.46957E-01
 0.14978E+00   0.13631E-01  -0.46957E-01
 0.16325E+00   0.13403E-01  -0.46957E-01
 0.17619E+00   0.13179E-01  -0.46957E-01
 0.18864E+00   0.12960E-01  -0.46957E-01
 0.20060E+00   0.12741E-01  -0.46957E-01
 0.21211E+00   0.12526E-01  -0.46957E-01
 0.22318E+00   0.12317E-01  -0.46957E-01
 0.23382E+00   0.12118E-01  -0.46957E-01
 0.24405E+00   0.11930E-01  -0.46957E-01
 0.25388E+00   0.11755E-01  -0.46957E-01
 0.26334E+00   0.11595E-01  -0.46957E-01
 0.27244E+00   0.11449E-01  -0.46957E-01
 0.28118E+00   0.11311E-01  -0.46957E-01
 0.28959E+00   0.11181E-01  -0.46957E-01
 0.29767E+00   0.11060E-01  -0.46957E-01
 0.30545E+00   0.10949E-01  -0.46956E-01
 0.31292E+00   0.10849E-01  -0.46936E-01
 0.32011E+00   0.10758E-01  -0.46889E-01
 0.32702E+00   0.10674E-01  -0.46819E-01
 0.33367E+00   0.10595E-01  -0.46714E-01
 0.34006E+00   0.10516E-01  -0.46559E-01
 0.34620E+00   0.10435E-01  -0.46357E-01
 0.35210E+00   0.10354E-01  -0.46133E-01
 0.35778E+00   0.10279E-01  -0.45916E-01
 0.36324E+00   0.10204E-01  -0.45685E-01
 0.36848E+00   0.10128E-01  -0.45443E-01
 0.37353E+00   0.10054E-01  -0.45196E-01
 0.37837E+00   0.99735E-02  -0.44915E-01
 0.38303E+00   0.98870E-02  -0.44621E-01
 0.38751E+00   0.97936E-02  -0.44321E-01
 0.39182E+00   0.96828E-02  -0.44006E-01
 0.39595E+00   0.95497E-02  -0.43679E-01
 0.39993E+00   0.94104E-02  -0.43361E-01
 0.40375E+00   0.92528E-02  -0.43044E-01
 0.40742E+00   0.90636E-02  -0.42712E-01
 0.41095E+00   0.88639E-02  -0.42376E-01
 0.41434E+00   0.86742E-02  -0.42052E-01
 0.41760E+00   0.84821E-02  -0.41723E-01
 0.42073E+00   0.82820E-02  -0.41386E-01
 0.42374E+00   0.80812E-02  -0.41042E-01
 0.42662E+00   0.78786E-02  -0.40693E-01
 0.42940E+00   0.76759E-02  -0.40349E-01
 0.43207E+00   0.74765E-02  -0.40022E-01
 0.43464E+00   0.72819E-02  -0.39726E-01
 0.43711E+00   0.71010E-02  -0.39430E-01
 0.43948E+00   0.69333E-02  -0.39107E-01
 0.44175E+00   0.67635E-02  -0.38767E-01
 0.44393E+00   0.65898E-02  -0.38410E-01
 0.44602E+00   0.64181E-02  -0.38031E-01
 0.44802E+00   0.62552E-02  -0.37629E-01
 0.44994E+00   0.61022E-02  -0.37210E-01
 0.45178E+00   0.59527E-02  -0.36772E-01
 0.45353E+00   0.57943E-02  -0.36296E-01
 0.45520E+00   0.56221E-02  -0.35784E-01
 0.45678E+00   0.54350E-02  -0.35242E-01
 0.45828E+00   0.52329E-02  -0.34670E-01
 0.45970E+00   0.50161E-02  -0.34067E-01
 0.46104E+00   0.47841E-02  -0.33444E-01
 0.46232E+00   0.45354E-02  -0.32819E-01
 0.46353E+00   0.42720E-02  -0.32199E-01
 0.46467E+00   0.40016E-02  -0.31579E-01
 0.46575E+00   0.37308E-02  -0.30951E-01
 0.46673E+00   0.34537E-02  -0.30262E-01
 0.46761E+00   0.31812E-02  -0.29515E-01
 0.46846E+00   0.29421E-02  -0.28800E-01
 0.46926E+00   0.26818E-02  -0.28097E-01
 0.46998E+00   0.23353E-02  -0.27416E-01
 0.47068E+00   0.18600E-02  -0.26870E-01
 0.47136E+00   0.12842E-02  -0.26470E-01
 0.47197E+00   0.64987E-03  -0.26155E-01
 0.47253E+00   0.00000E+00  -0.25882E-01
 0.16050E-02   0.17312E-01  -0.46957E-01
 0.20715E-01   0.17158E-01  -0.46957E-01
 0.39089E-01   0.16991E-01  -0.46957E-01
 0.56757E-01   0.16816E-01  -0.46957E-01
 0.73745E-01   0.16623E-01  -0.46957E-01
 0.90080E-01   0.16408E-01  -0.46957E-01
 0.10579E+00   0.16170E-01  -0.46957E-01
 0.12089E+00   0.15917E-01  -0.46957E-01
 0.13541E+00   0.15658E-01  -0.46957E-01
 0.14937E+00   0.15400E-01  -0.46957E-01
 0.16279E+00   0.15142E-01  -0.46957E-01
 0.17570E+00   0.14888E-01  -0.46957E-01
 0.18811E+00   0.14639E-01  -0.46957E-01
 0.20005E+00   0.14391E-01  -0.46957E-01
 0.21152E+00   0.14148E-01  -0.46957E-01
 0.22255E+00   0.13911E-01  -0.46957E-01
 0.23316E+00   0.13685E-01  -0.46957E-01
 0.24336E+00   0.13472E-01  -0.46957E-01
 0.25317E+00   0.13273E-01  -0.46957E-01
 0.26260E+00   0.13092E-01  -0.46957E-01
 0.27167E+00   0.12925E-01  -0.46957E-01
 0.28039E+00   0.12768E-01  -0.46957E-01
 0.28878E+00   0.12621E-01  -0.46956E-01
 0.29684E+00   0.12483E-01  -0.46949E-01
 0.30459E+00   0.12355E-01  -0.46921E-01
 0.31205E+00   0.12239E-01  -0.46850E-01
 0.31921E+00   0.12129E-01  -0.46746E-01
 0.32611E+00   0.12026E-01  -0.46614E-01
 0.33273E+00   0.11928E-01  -0.46465E-01
 0.33910E+00   0.11824E-01  -0.46250E-01
 0.34522E+00   0.11720E-01  -0.45999E-01
 0.35111E+00   0.11613E-01  -0.45723E-01
 0.35676E+00   0.11512E-01  -0.45455E-01
 0.36220E+00   0.11408E-01  -0.45172E-01
 0.36743E+00   0.11302E-01  -0.44878E-01
 0.37246E+00   0.11192E-01  -0.44577E-01
 0.37729E+00   0.11072E-01  -0.44242E-01
 0.38193E+00   0.10950E-01  -0.43902E-01
 0.38639E+00   0.10817E-01  -0.43554E-01
 0.39068E+00   0.10663E-01  -0.43191E-01
 0.39480E+00   0.10490E-01  -0.42823E-01
 0.39876E+00   0.10300E-01  -0.42457E-01
 0.40256E+00   0.10083E-01  -0.42090E-01
 0.40622E+00   0.98406E-02  -0.41721E-01
 0.40973E+00   0.96012E-02  -0.41361E-01
 0.41310E+00   0.93611E-02  -0.41009E-01
 0.41635E+00   0.91187E-02  -0.40659E-01
 0.41946E+00   0.88720E-02  -0.40306E-01
 0.42246E+00   0.86316E-02  -0.39951E-01
 0.42534E+00   0.83948E-02  -0.39594E-01
 0.42810E+00   0.81664E-02  -0.39241E-01
 0.43076E+00   0.79471E-02  -0.38901E-01
 0.43332E+00   0.77294E-02  -0.38586E-01
 0.43578E+00   0.75121E-02  -0.38293E-01
 0.43814E+00   0.72988E-02  -0.37980E-01
 0.44040E+00   0.70881E-02  -0.37648E-01
 0.44257E+00   0.68801E-02  -0.37304E-01
 0.44466E+00   0.66783E-02  -0.36945E-01
 0.44666E+00   0.64852E-02  -0.36568E-01
 0.44857E+00   0.62990E-02  -0.36171E-01
 0.45041E+00   0.61130E-02  -0.35762E-01
 0.45216E+00   0.59219E-02  -0.35333E-01
 0.45384E+00   0.57219E-02  -0.34872E-01
 0.45543E+00   0.55124E-02  -0.34380E-01
 0.45694E+00   0.52924E-02  -0.33863E-01
 0.45838E+00   0.50564E-02  -0.33321E-01
 0.45974E+00   0.47998E-02  -0.32754E-01
 0.46102E+00   0.45271E-02  -0.32173E-01
 0.46224E+00   0.42467E-02  -0.31592E-01
 0.46340E+00   0.39656E-02  -0.31015E-01
 0.46450E+00   0.36895E-02  -0.30435E-01
 0.46554E+00   0.34230E-02  -0.29840E-01
 0.46650E+00   0.31612E-02  -0.29204E-01
 0.46735E+00   0.28903E-02  -0.28498E-01
 0.46815E+00   0.26046E-02  -0.27819E-01
 0.46893E+00   0.22420E-02  -0.27222E-01
 0.46964E+00   0.17248E-02  -0.26725E-01
 0.47029E+00   0.11386E-02  -0.26303E-01
 0.47091E+00   0.55912E-03  -0.25921E-01
 0.47152E+00   0.00000E+00  -0.25564E-01
 0.16050E-02   0.19333E-01  -0.46957E-01
 0.20663E-01   0.19158E-01  -0.46957E-01
 0.38987E-01   0.18970E-01  -0.46957E-01
 0.56607E-01   0.18772E-01  -0.46957E-01
 0.73550E-01   0.18554E-01  -0.46957E-01
 0.89839E-01   0.18314E-01  -0.46957E-01
 0.10550E+00   0.18046E-01  -0.46957E-01
 0.12056E+00   0.17763E-01  -0.46957E-01
 0.13504E+00   0.17473E-01  -0.46957E-01
 0.14897E+00   0.17183E-01  -0.46957E-01
 0.16235E+00   0.16895E-01  -0.46957E-01
 0.17523E+00   0.16610E-01  -0.46957E-01
 0.18760E+00   0.16332E-01  -0.46957E-01
 0.19950E+00   0.16055E-01  -0.46957E-01
 0.21095E+00   0.15782E-01  -0.46957E-01
 0.22195E+00   0.15518E-01  -0.46957E-01
 0.23253E+00   0.15265E-01  -0.46957E-01
 0.24270E+00   0.15026E-01  -0.46957E-01
 0.25249E+00   0.14803E-01  -0.46957E-01
 0.26189E+00   0.14598E-01  -0.46957E-01
 0.27094E+00   0.14412E-01  -0.46957E-01
 0.27963E+00   0.14236E-01  -0.46957E-01
 0.28799E+00   0.14070E-01  -0.46941E-01
 0.29603E+00   0.13913E-01  -0.46888E-01
 0.30376E+00   0.13766E-01  -0.46799E-01
 0.31120E+00   0.13629E-01  -0.46684E-01
 0.31834E+00   0.13498E-01  -0.46527E-01
 0.32522E+00   0.13370E-01  -0.46335E-01
 0.33182E+00   0.13246E-01  -0.46126E-01
 0.33817E+00   0.13115E-01  -0.45860E-01
 0.34427E+00   0.12981E-01  -0.45556E-01
 0.35014E+00   0.12848E-01  -0.45236E-01
 0.35578E+00   0.12714E-01  -0.44911E-01
 0.36120E+00   0.12572E-01  -0.44572E-01
 0.36641E+00   0.12430E-01  -0.44226E-01
 0.37142E+00   0.12275E-01  -0.43867E-01
 0.37623E+00   0.12114E-01  -0.43488E-01
 0.38085E+00   0.11953E-01  -0.43105E-01
 0.38530E+00   0.11774E-01  -0.42710E-01
 0.38957E+00   0.11569E-01  -0.42302E-01
 0.39367E+00   0.11346E-01  -0.41893E-01
 0.39761E+00   0.11103E-01  -0.41486E-01
 0.40140E+00   0.10835E-01  -0.41081E-01
 0.40503E+00   0.10543E-01  -0.40684E-01
 0.40853E+00   0.10248E-01  -0.40297E-01
 0.41189E+00   0.99511E-02  -0.39920E-01
 0.41512E+00   0.96512E-02  -0.39550E-01
 0.41822E+00   0.93575E-02  -0.39185E-01
 0.42120E+00   0.90773E-02  -0.38823E-01
 0.42407E+00   0.88072E-02  -0.38462E-01
 0.42682E+00   0.85530E-02  -0.38105E-01
 0.42947E+00   0.83039E-02  -0.37756E-01
 0.43201E+00   0.80502E-02  -0.37424E-01
 0.43446E+00   0.77968E-02  -0.37122E-01
 0.43681E+00   0.75491E-02  -0.36825E-01
 0.43907E+00   0.73082E-02  -0.36506E-01
 0.44124E+00   0.70749E-02  -0.36175E-01
 0.44332E+00   0.68472E-02  -0.35834E-01
 0.44531E+00   0.66240E-02  -0.35480E-01
 0.44722E+00   0.64057E-02  -0.35109E-01
 0.44905E+00   0.61889E-02  -0.34724E-01
 0.45081E+00   0.59688E-02  -0.34330E-01
 0.45249E+00   0.57430E-02  -0.33916E-01
 0.45409E+00   0.55102E-02  -0.33475E-01
 0.45561E+00   0.52708E-02  -0.33008E-01
 0.45706E+00   0.50234E-02  -0.32519E-01
 0.45843E+00   0.47619E-02  -0.32010E-01
 0.45973E+00   0.44815E-02  -0.31480E-01
 0.46096E+00   0.41891E-02  -0.30938E-01
 0.46213E+00   0.38955E-02  -0.30396E-01
 0.46325E+00   0.36092E-02  -0.29858E-01
 0.46431E+00   0.33355E-02  -0.29313E-01
 0.46532E+00   0.30783E-02  -0.28755E-01
 0.46625E+00   0.28197E-02  -0.28166E-01
 0.46707E+00   0.24972E-02  -0.27533E-01
 0.46783E+00   0.20799E-02  -0.26952E-01
 0.46858E+00   0.15767E-02  -0.26510E-01
 0.46928E+00   0.10447E-02  -0.26103E-01
 0.46991E+00   0.51563E-03  -0.25676E-01
 0.47051E+00   0.00000E+00  -0.25247E-01
 0.16050E-02   0.21374E-01  -0.46957E-01
 0.20617E-01   0.21178E-01  -0.46957E-01
 0.38899E-01   0.20968E-01  -0.46957E-01
 0.56477E-01   0.20746E-01  -0.46957E-01
 0.73378E-01   0.20503E-01  -0.46957E-01
 0.89629E-01   0.20235E-01  -0.46957E-01
 0.10525E+00   0.19939E-01  -0.46957E-01
 0.12028E+00   0.19624E-01  -0.46957E-01
 0.13472E+00   0.19302E-01  -0.46957E-01
 0.14861E+00   0.18981E-01  -0.46957E-01
 0.16197E+00   0.18661E-01  -0.46957E-01
 0.17481E+00   0.18345E-01  -0.46957E-01
 0.18716E+00   0.18037E-01  -0.46957E-01
 0.19903E+00   0.17730E-01  -0.46957E-01
 0.21044E+00   0.17428E-01  -0.46957E-01
 0.22142E+00   0.17135E-01  -0.46957E-01
 0.23197E+00   0.16855E-01  -0.46957E-01
 0.24212E+00   0.16589E-01  -0.46957E-01
 0.25188E+00   0.16342E-01  -0.46957E-01
 0.26126E+00   0.16114E-01  -0.46957E-01
 0.27029E+00   0.15907E-01  -0.46956E-01
 0.27896E+00   0.15711E-01  -0.46937E-01
 0.28730E+00   0.15525E-01  -0.46864E-01
 0.29532E+00   0.15346E-01  -0.46752E-01
 0.30303E+00   0.15175E-01  -0.46605E-01
 0.31045E+00   0.15013E-01  -0.46434E-01
 0.31758E+00   0.14858E-01  -0.46230E-01
 0.32443E+00   0.14702E-01  -0.45980E-01
 0.33101E+00   0.14544E-01  -0.45704E-01
 0.33734E+00   0.14383E-01  -0.45388E-01
 0.34343E+00   0.14213E-01  -0.45028E-01
 0.34928E+00   0.14045E-01  -0.44657E-01
 0.35490E+00   0.13869E-01  -0.44272E-01
 0.36030E+00   0.13687E-01  -0.43881E-01
 0.36549E+00   0.13503E-01  -0.43486E-01
 0.37048E+00   0.13303E-01  -0.43076E-01
 0.37528E+00   0.13098E-01  -0.42657E-01
 0.37989E+00   0.12888E-01  -0.42229E-01
 0.38432E+00   0.12651E-01  -0.41786E-01
 0.38857E+00   0.12388E-01  -0.41335E-01
 0.39265E+00   0.12107E-01  -0.40887E-01
 0.39658E+00   0.11809E-01  -0.40445E-01
 0.40034E+00   0.11478E-01  -0.40008E-01
 0.40397E+00   0.11135E-01  -0.39586E-01
 0.40744E+00   0.10782E-01  -0.39177E-01
 0.41079E+00   0.10432E-01  -0.38782E-01
 0.41400E+00   0.10090E-01  -0.38401E-01
 0.41709E+00   0.97610E-02  -0.38029E-01
 0.42006E+00   0.94500E-02  -0.37664E-01
 0.42292E+00   0.91479E-02  -0.37301E-01
 0.42566E+00   0.88568E-02  -0.36941E-01
 0.42830E+00   0.85678E-02  -0.36587E-01
 0.43083E+00   0.82755E-02  -0.36246E-01
 0.43327E+00   0.79859E-02  -0.35930E-01
 0.43561E+00   0.77069E-02  -0.35639E-01
 0.43786E+00   0.74339E-02  -0.35337E-01
 0.44002E+00   0.71695E-02  -0.35018E-01
 0.44210E+00   0.69150E-02  -0.34691E-01
 0.44409E+00   0.66634E-02  -0.34357E-01
 0.44599E+00   0.64130E-02  -0.34011E-01
 0.44782E+00   0.61644E-02  -0.33651E-01
 0.44957E+00   0.59174E-02  -0.33282E-01
 0.45125E+00   0.56711E-02  -0.32904E-01
 0.45286E+00   0.54230E-02  -0.32506E-01
 0.45439E+00   0.51704E-02  -0.32083E-01
 0.45584E+00   0.49105E-02  -0.31640E-01
 0.45723E+00   0.46406E-02  -0.31179E-01
 0.45854E+00   0.43576E-02  -0.30701E-01
 0.45979E+00   0.40608E-02  -0.30204E-01
 0.46097E+00   0.37601E-02  -0.29696E-01
 0.46210E+00   0.34669E-02  -0.29186E-01
 0.46317E+00   0.31864E-02  -0.28677E-01
 0.46419E+00   0.29104E-02  -0.28169E-01
 0.46516E+00   0.26295E-02  -0.27657E-01
 0.46606E+00   0.23170E-02  -0.27144E-01
 0.46687E+00   0.18754E-02  -0.26648E-01
 0.46758E+00   0.13485E-02  -0.26188E-01
 0.46831E+00   0.89058E-03  -0.25748E-01
 0.46899E+00   0.46459E-03  -0.25288E-01
 0.46957E+00   0.00000E+00  -0.24787E-01
 0.16050E-02   0.23435E-01  -0.46957E-01
 0.20579E-01   0.23218E-01  -0.46957E-01
 0.38824E-01   0.22984E-01  -0.46957E-01
 0.56367E-01   0.22738E-01  -0.46957E-01
 0.73234E-01   0.22470E-01  -0.46957E-01
 0.89452E-01   0.22174E-01  -0.46957E-01
 0.10505E+00   0.21847E-01  -0.46957E-01
 0.12004E+00   0.21500E-01  -0.46957E-01
 0.13445E+00   0.21146E-01  -0.46957E-01
 0.14831E+00   0.20792E-01  -0.46957E-01
 0.16164E+00   0.20440E-01  -0.46957E-01
 0.17446E+00   0.20093E-01  -0.46957E-01
 0.18678E+00   0.19754E-01  -0.46957E-01
 0.19863E+00   0.19417E-01  -0.46957E-01
 0.21002E+00   0.19085E-01  -0.46957E-01
 0.22097E+00   0.18763E-01  -0.46957E-01
 0.23150E+00   0.18454E-01  -0.46957E-01
 0.24163E+00   0.18162E-01  -0.46957E-01
 0.25137E+00   0.17889E-01  -0.46956E-01
 0.26073E+00   0.17639E-01  -0.46951E-01
 0.26974E+00   0.17410E-01  -0.46936E-01
 0.27839E+00   0.17192E-01  -0.46854E-01
 0.28672E+00   0.16981E-01  -0.46711E-01
 0.29472E+00   0.16776E-01  -0.46540E-01
 0.30241E+00   0.16579E-01  -0.46342E-01
 0.30981E+00   0.16390E-01  -0.46117E-01
 0.31692E+00   0.16204E-01  -0.45854E-01
 0.32376E+00   0.16019E-01  -0.45555E-01
 0.33033E+00   0.15822E-01  -0.45210E-01
 0.33664E+00   0.15619E-01  -0.44830E-01
 0.34271E+00   0.15409E-01  -0.44415E-01
 0.34854E+00   0.15198E-01  -0.43987E-01
 0.35414E+00   0.14975E-01  -0.43547E-01
 0.35953E+00   0.14752E-01  -0.43111E-01
 0.36470E+00   0.14519E-01  -0.42665E-01
 0.36968E+00   0.14273E-01  -0.42212E-01
 0.37446E+00   0.14019E-01  -0.41753E-01
 0.37905E+00   0.13747E-01  -0.41277E-01
 0.38346E+00   0.13443E-01  -0.40788E-01
 0.38769E+00   0.13117E-01  -0.40299E-01
 0.39176E+00   0.12770E-01  -0.39814E-01
 0.39567E+00   0.12404E-01  -0.39340E-01
 0.39942E+00   0.12012E-01  -0.38877E-01
 0.40302E+00   0.11615E-01  -0.38436E-01
 0.40649E+00   0.11216E-01  -0.38014E-01
 0.40982E+00   0.10831E-01  -0.37608E-01
 0.41303E+00   0.10462E-01  -0.37221E-01
 0.41611E+00   0.10106E-01  -0.36846E-01
 0.41907E+00   0.97575E-02  -0.36477E-01
 0.42191E+00   0.94158E-02  -0.36112E-01
 0.42465E+00   0.90878E-02  -0.35750E-01
 0.42727E+00   0.87588E-02  -0.35394E-01
 0.42979E+00   0.84177E-02  -0.35049E-01
 0.43222E+00   0.80930E-02  -0.34725E-01
 0.43455E+00   0.77809E-02  -0.34431E-01
 0.43680E+00   0.74777E-02  -0.34144E-01
 0.43895E+00   0.71834E-02  -0.33838E-01
 0.44102E+00   0.68955E-02  -0.33525E-01
 0.44300E+00   0.66115E-02  -0.33208E-01
 0.44490E+00   0.63300E-02  -0.32884E-01
 0.44673E+00   0.60514E-02  -0.32548E-01
 0.44848E+00   0.57787E-02  -0.32201E-01
 0.45015E+00   0.55156E-02  -0.31847E-01
 0.45176E+00   0.52570E-02  -0.31482E-01
 0.45330E+00   0.49938E-02  -0.31098E-01
 0.45476E+00   0.47228E-02  -0.30693E-01
 0.45615E+00   0.44449E-02  -0.30273E-01
 0.45748E+00   0.41585E-02  -0.29837E-01
 0.45874E+00   0.38604E-02  -0.29385E-01
 0.45993E+00   0.35513E-02  -0.28919E-01
 0.46107E+00   0.32436E-02  -0.28443E-01
 0.46215E+00   0.29507E-02  -0.27960E-01
 0.46318E+00   0.26697E-02  -0.27480E-01
 0.46416E+00   0.23645E-02  -0.27017E-01
 0.46508E+00   0.20045E-02  -0.26587E-01
 0.46595E+00   0.15761E-02  -0.26192E-01
 0.46673E+00   0.11271E-02  -0.25760E-01
 0.46744E+00   0.70897E-03  -0.25255E-01
 0.46809E+00   0.33624E-03  -0.24714E-01
 0.46871E+00   0.00000E+00  -0.24169E-01
 0.16050E-02   0.25518E-01  -0.46957E-01
 0.20543E-01   0.25277E-01  -0.46957E-01
 0.38753E-01   0.25019E-01  -0.46957E-01
 0.56261E-01   0.24748E-01  -0.46957E-01
 0.73096E-01   0.24454E-01  -0.46957E-01
