ArcLength_m,Tension_Min_kN,Tension_Max_kN,Tension_Mean_kN,Y_Min_m,Y_Max_m,Strain_Min_pct,Strain_Max_pct,BendStress_Min_MPa,BendStress_Max_MPa,TensStress_Min_MPa,TensStress_Max_MPa,CombinedUtil
0.0,-0.18519084167480468,0.27447927856445314,-0.012420786139988664,0.0,0.0,-0.1522067301846924,0.22559211414520294,96.06367267819847,253.6090137238983,-3.150679314823133,4.669756762805702,0.5763100595161097
0.049999999999999996,-0.18519842529296876,0.2744693603515625,-0.012427342745337156,1.690740513031559e-06,7.63023295224244e-06,-0.15221296309401602,0.22558396245292864,95.34627590597773,252.8764970641285,-3.150808336046132,4.669588022775622,0.574675182729413
0.15,-0.185214111328125,0.2744490661621094,-0.012440978503463292,8.441189825224334e-06,3.80847171664742e-05,-0.15222585530887453,0.22556728283642885,94.04274795940279,251.40370601152043,-3.1510752048937025,4.669242754714077,0.5713881015688491
0.25,-0.1852303466796875,0.27442822265625,-0.01245518644729463,2.1917025117599556e-05,9.88607370919084e-05,-0.15223919900207433,0.2255501517415877,92.69163293858448,249.97382440976176,-3.1513514193429386,4.668888141050866,0.5681967455124508
0.35,-0.18524713134765625,0.27440679931640627,-0.012469955916451935,4.2093164295756136e-05,0.00018982530454474675,-0.15225299417361554,0.22553254408627516,91.34588140247317,248.51983742500053,-3.151636979393841,4.668523662585895,0.5649515799235415
0.44999999999999996,-0.18526443481445312,0.2743848876953125,-0.012485278497828116,6.894455660740362e-05,0.00031084541084210374,-0.15226721574136798,0.22551453511688138,90.082140199946,247.07074562890836,-3.151931365846317,4.668150876919444,0.5617173186723915
0.5499999999999999,-0.18528227233886718,0.2743623962402344,-0.012501148535473511,0.00010244617715304846,0.0004617880467785442,-0.15228187624639675,0.22549604958701622,88.74738727960576,245.6542504731274,-3.152234838300412,4.667768226451235,0.558555769888077
0.6499999999999999,-0.18530062866210936,0.27433941650390625,-0.012517555538970646,0.00014257304458884204,0.0006425201830396489,-0.15229696314763677,0.2254771627430698,87.49427189113956,244.21497412117682,-3.152547137156081,4.667377268781546,0.5553433697696809
0.75,-0.18531948852539062,0.27431591796875,-0.012534493144195859,0.0001893001956284786,0.0008529087992735948,-0.15231246390402303,0.22545784950291214,86.17148013512524,242.80748957696684,-3.1528680028132765,4.666977484710282,0.552201888572854
0.8499999999999999,-0.1853388671875,0.2742919006347656,-0.012551952220425747,0.00024260271047684505,0.0010928208549551212,-0.15232839105662058,0.22543810986654322,84.92997707621443,241.4047889293378,-3.1531976948720457,4.666568874237445,0.5490710622237874
0.95,-0.1853587188720703,0.27426739501953123,-0.012569925638708738,0.0003024557037029229,0.0013621232602495515,-0.1523447069822343,0.22541796891609311,83.76855588205207,240.00624765434762,-3.15353543453225,4.6661519565631275,0.5459494983501646
1.0499999999999998,-0.18521932983398437,0.2744021911621094,-0.01242869247776447,0.00036883430237037474,0.0016606829632827393,-0.15223014435311732,0.22552875668463385,82.4675402842913,238.6154782770593,-3.1511639881095284,4.66844526337192,0.542851323748718
1.15,-0.18524032592773437,0.2743765869140625,-0.012447837300819926,0.00044171416625095447,0.0019883672993694797,-0.15224740085860883,0.225507712777501,81.24902482719774,237.25833826343572,-3.1515211977732025,4.668009654494271,0.5398220988289658
